message,level,source,method,time
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 06:21:06.298 UTC
Strategy - Submit order : BUY side order :  BUY 2.546 NBT @ 0.00340135 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:21:06.299 UTC
Strategy - BUY Response1 = 3192587,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:21:06.688 UTC
Strategy - Submit order : BUY side order :  BUY 1.642 NBT @ 0.00340135 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:21:12.096 UTC
Strategy : BUY Response2 = 3192594,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:21:12.493 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:21:18.493 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:21:18.568 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:21:18.568 UTC
Tue Mar 10 06:21:18 GMT 2015 blockchain BTC 292.09 USD 0.00344586 0.00340135 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:21:18.569 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:22:53.700 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:24:01.351 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:24:01.351 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 06:24:01.504 UTC
Sell Price 0.00344916  | Buy Price  0.00340461,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:24:01.505 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:24:01.505 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:24:01.505 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 06:24:01.505 UTC
Order 3192594 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:24:02.379 UTC
Order 3192587 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:24:03.359 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 06:24:08.152 UTC
Strategy - Submit order : BUY side order :  BUY 2.5435 NBT @ 0.00340461 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:24:08.153 UTC
Strategy - BUY Response1 = 3192623,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:24:08.905 UTC
Strategy - Submit order : BUY side order :  BUY 1.6385 NBT @ 0.00340461 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:24:14.293 UTC
Strategy : BUY Response2 = 3192631,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:24:14.803 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:24:20.804 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:24:20.877 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:24:20.878 UTC
Tue Mar 10 06:24:20 GMT 2015 blockchain BTC 291.81 USD 0.00344916 0.00340461 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:24:20.878 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:25:03.627 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:27:01.509 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:27:01.509 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 06:27:01.713 UTC
Sell Price 0.00344857  | Buy Price  0.00340403,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:27:01.713 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:27:01.713 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:27:01.713 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 06:27:01.714 UTC
Order 3192631 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:27:02.865 UTC
Order 3192623 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:27:04.014 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 06:27:09.951 UTC
Strategy - Submit order : BUY side order :  BUY 2.544 NBT @ 0.00340403 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:27:09.951 UTC
Strategy - BUY Response1 = 3192655,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:27:10.411 UTC
Liquidity is not being sent  a wall shift is happening. Will send on next execution.,WARNING,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:27:12.778 UTC
Strategy - Submit order : BUY side order :  BUY 1.6379 NBT @ 0.00340403 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:27:15.802 UTC
Strategy : BUY Response2 = 3192667,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:27:16.284 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:27:22.840 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:27:22.927 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:27:22.928 UTC
Tue Mar 10 06:27:22 GMT 2015 blockchain BTC 291.86 USD 0.00344857 0.00340403 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:27:22.928 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:29:23.647 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:30:01.737 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:30:01.737 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 06:30:01.880 UTC
Sell Price 0.00344857  | Buy Price  0.00340403,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:30:01.881 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:30:01.881 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:30:01.881 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 06:30:01.881 UTC
Order 3192667 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:30:03.647 UTC
Order 3192655 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 06:30:04.861 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 06:30:08.213 UTC
Strategy - Submit order : BUY side order :  BUY 2.544 NBT @ 0.00340403 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:30:08.214 UTC
Strategy - BUY Response1 = 3192689,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:30:09.203 UTC
Strategy - Submit order : BUY side order :  BUY 1.6381 NBT @ 0.00340403 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:30:14.989 UTC
Strategy : BUY Response2 = 3192695,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 06:30:15.670 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 06:30:22.169 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:30:22.243 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:30:22.243 UTC
Tue Mar 10 06:30:22 GMT 2015 blockchain BTC 291.86 USD 0.00344857 0.00340403 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 06:30:22.244 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:31:33.787 UTC
java.net.UnknownHostException: api.bitfinex.com,SEVERE,com.nubits.nubot.pricefeeds.BitfinexPriceFeed,getLastPrice,Mar 10 2015 06:33:20.882 UTC
Error while updating BTC price from bitfinex,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:33:20.882 UTC
java.net.UnknownHostException: blockchain.info,SEVERE,com.nubits.nubot.pricefeeds.BlockchainPriceFeed,getLastPrice,Mar 10 2015 06:33:20.884 UTC
Error while updating BTC price from blockchain,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:33:20.884 UTC
java.net.UnknownHostException: coinbase.com,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:33:20.886 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:33:20.886 UTC
java.net.UnknownHostException: www.bitstamp.net,SEVERE,com.nubits.nubot.pricefeeds.BitstampPriceFeed,getLastPrice,Mar 10 2015 06:33:20.887 UTC
Error while updating BTC price from bitstamp,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:33:20.887 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper$CcedkService,executeQuery,Mar 10 2015 06:33:42.780 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 06:33:42.781 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper$CcedkService,executeQuery,Mar 10 2015 06:33:42.782 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 06:33:42.782 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:33:42.782 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.tasks.CheckConnectionTask,isConnectedTo,Mar 10 2015 06:34:04.774 UTC
java.net.UnknownHostException: api.bitfinex.com,SEVERE,com.nubits.nubot.pricefeeds.BitfinexPriceFeed,getLastPrice,Mar 10 2015 06:35:20.889 UTC
Error while updating BTC price from bitfinex,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:35:20.889 UTC
java.net.UnknownHostException: blockchain.info,SEVERE,com.nubits.nubot.pricefeeds.BlockchainPriceFeed,getLastPrice,Mar 10 2015 06:35:20.890 UTC
Error while updating BTC price from blockchain,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:35:20.891 UTC
java.net.UnknownHostException: coinbase.com,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:35:20.892 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:35:20.892 UTC
java.net.UnknownHostException: www.bitstamp.net,SEVERE,com.nubits.nubot.pricefeeds.BitstampPriceFeed,getLastPrice,Mar 10 2015 06:35:20.893 UTC
Error while updating BTC price from bitstamp,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:35:20.893 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:35:52.778 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 06:35:52.778 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:35:52.778 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 06:35:52.778 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:35:52.779 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.tasks.CheckConnectionTask,isConnectedTo,Mar 10 2015 06:36:11.774 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:38:02.778 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 06:38:02.778 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:38:02.779 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 06:38:02.779 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:38:02.779 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.tasks.CheckConnectionTask,isConnectedTo,Mar 10 2015 06:38:18.773 UTC
java.net.UnknownHostException: api.bitfinex.com,SEVERE,com.nubits.nubot.pricefeeds.BitfinexPriceFeed,getLastPrice,Mar 10 2015 06:38:20.895 UTC
Error while updating BTC price from bitfinex,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:38:20.896 UTC
java.net.UnknownHostException: blockchain.info,SEVERE,com.nubits.nubot.pricefeeds.BlockchainPriceFeed,getLastPrice,Mar 10 2015 06:38:20.897 UTC
Error while updating BTC price from blockchain,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:38:20.898 UTC
java.net.UnknownHostException: coinbase.com,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:38:20.899 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:38:20.899 UTC
java.net.UnknownHostException: www.bitstamp.net,SEVERE,com.nubits.nubot.pricefeeds.BitstampPriceFeed,getLastPrice,Mar 10 2015 06:38:20.900 UTC
Error while updating BTC price from bitstamp,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:38:20.900 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:40:12.778 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier1,Mar 10 2015 06:40:12.779 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:40:12.779 UTC
ApiError [3 : No Connection],SEVERE,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,reportTier2,Mar 10 2015 06:40:12.779 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 06:40:12.779 UTC
java.net.UnknownHostException: www.ccedk.com,SEVERE,com.nubits.nubot.tasks.CheckConnectionTask,isConnectedTo,Mar 10 2015 06:40:25.774 UTC
java.net.UnknownHostException: api.bitfinex.com,SEVERE,com.nubits.nubot.pricefeeds.BitfinexPriceFeed,getLastPrice,Mar 10 2015 06:42:20.902 UTC
Error while updating BTC price from bitfinex,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:42:20.903 UTC
java.net.UnknownHostException: blockchain.info,SEVERE,com.nubits.nubot.pricefeeds.BlockchainPriceFeed,getLastPrice,Mar 10 2015 06:42:20.904 UTC
Error while updating BTC price from blockchain,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:42:20.905 UTC
java.net.UnknownHostException: coinbase.com,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 06:42:20.906 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:42:20.906 UTC
java.net.UnknownHostException: www.bitstamp.net,SEVERE,com.nubits.nubot.pricefeeds.BitstampPriceFeed,getLastPrice,Mar 10 2015 06:42:20.907 UTC
Error while updating BTC price from bitstamp,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 06:42:20.908 UTC
The bot will not execute the query  there is no connection to ccdek,SEVERE,com.nubits.nubot.trading.wrappers.CcedkWrapper,query,Mar 10 2015 06:42:22.778 UTC
